 (TID 35) 638382458195608672 +    1.0009ms: Starting to acquire 1 new or existing node(s) to establish nodes from ID 2 to 2...
 (TID 35) 638382458195618670 +    0.9998ms: Building handshake for node type X64, NodeReuse, (version 1): options 16777228.
 (TID 35) 638382458195618670 +         0ms: Handshake salt is 
 (TID 35) 638382458195628678 +    1.0008ms: Tools directory root is C:\Program Files\Microsoft Visual Studio\2022\Community\MSBuild\Current\Bin
 (TID 35) 638382458195806070 +   17.7392ms: Attempting to connect to 2 existing processes 'MSBuild'...
 (TID 35) 638382458195816058 +    0.9988ms: Trying to connect to existing process MSBuild with id 19048 to establish node 2...
 (TID 35) 638382458195876285 +    6.0227ms: Attempting connect to PID 19048 with pipe MSBuild19048 with timeout 0 ms
 (TID 35) 638382458195886362 +    1.0077ms: Writing handshake part 0 (16777228) to pipe MSBuild19048
 (TID 35) 638382458195959039 +    7.2677ms: Writing handshake part 1 (-231540569) to pipe MSBuild19048
 (TID 35) 638382458195969137 +    1.0098ms: Writing handshake part 2 (17) to pipe MSBuild19048
 (TID 35) 638382458195979882 +    1.0745ms: Writing handshake part 3 (7) to pipe MSBuild19048
 (TID 35) 638382458195979882 +         0ms: Writing handshake part 4 (2) to pipe MSBuild19048
 (TID 35) 638382458195994938 +    1.5056ms: Writing handshake part 5 (37605) to pipe MSBuild19048
 (TID 35) 638382458195994938 +         0ms: Writing handshake part 6 (1) to pipe MSBuild19048
 (TID 35) 638382458196007936 +    1.2998ms: Reading handshake from pipe MSBuild19048
 (TID 35) 638382458197092746 +   108.481ms: Successfully connected to pipe MSBuild19048...!
 (TID 35) 638382458197092746 +         0ms: Successfully connected to existed node 2 which is PID 19048
 (TID 10) 638382459979566576 +  178247.4ms: Starting to acquire 1 new or existing node(s) to establish nodes from ID 2 to 2...
 (TID 10) 638382459979571686 +     0.511ms: Building handshake for node type X64, NodeReuse, (version 1): options 16777228.
 (TID 10) 638382459979571686 +         0ms: Handshake salt is 
 (TID 10) 638382459979581781 +    1.0095ms: Tools directory root is C:\Program Files\Microsoft Visual Studio\2022\Community\MSBuild\Current\Bin
 (TID 10) 638382459979661740 +    7.9959ms: Attempting to connect to 2 existing processes 'MSBuild'...
 (TID 10) 638382459979661740 +         0ms: Trying to connect to existing process MSBuild with id 19048 to establish node 2...
 (TID 10) 638382459979671750 +     1.001ms: Attempting connect to PID 19048 with pipe MSBuild19048 with timeout 0 ms
 (TID 10) 638382459979671750 +         0ms: Writing handshake part 0 (16777228) to pipe MSBuild19048
 (TID 10) 638382459979682620 +     1.087ms: Writing handshake part 1 (-231540569) to pipe MSBuild19048
 (TID 10) 638382459979682620 +         0ms: Writing handshake part 2 (17) to pipe MSBuild19048
 (TID 10) 638382459979692612 +    0.9992ms: Writing handshake part 3 (7) to pipe MSBuild19048
 (TID 10) 638382459979692612 +         0ms: Writing handshake part 4 (2) to pipe MSBuild19048
 (TID 10) 638382459979702599 +    0.9987ms: Writing handshake part 5 (37605) to pipe MSBuild19048
 (TID 10) 638382459979702599 +         0ms: Writing handshake part 6 (1) to pipe MSBuild19048
 (TID 10) 638382459979712563 +    0.9964ms: Reading handshake from pipe MSBuild19048
 (TID 10) 638382459979754025 +    4.1462ms: Successfully connected to pipe MSBuild19048...!
 (TID 10) 638382459979754025 +         0ms: Successfully connected to existed node 2 which is PID 19048
 (TID 58) 638382464259275750 +  427952.2ms: Starting to acquire 1 new or existing node(s) to establish nodes from ID 2 to 2...
 (TID 58) 638382464259286938 +    1.1188ms: Building handshake for node type X64, NodeReuse, (version 1): options 16777228.
 (TID 58) 638382464259286938 +         0ms: Handshake salt is 
 (TID 58) 638382464259286938 +         0ms: Tools directory root is C:\Program Files\Microsoft Visual Studio\2022\Community\MSBuild\Current\Bin
 (TID 58) 638382464259379496 +    9.2558ms: Attempting to connect to 2 existing processes 'MSBuild'...
 (TID 58) 638382464259379496 +         0ms: Trying to connect to existing process MSBuild with id 19048 to establish node 2...
 (TID 58) 638382464259389895 +    1.0399ms: Attempting connect to PID 19048 with pipe MSBuild19048 with timeout 0 ms
 (TID 58) 638382464259401406 +    1.1511ms: Writing handshake part 0 (16777228) to pipe MSBuild19048
 (TID 58) 638382464259401406 +         0ms: Writing handshake part 1 (-231540569) to pipe MSBuild19048
 (TID 58) 638382464259414197 +    1.2791ms: Writing handshake part 2 (17) to pipe MSBuild19048
 (TID 58) 638382464259414197 +         0ms: Writing handshake part 3 (7) to pipe MSBuild19048
 (TID 58) 638382464259426351 +    1.2154ms: Writing handshake part 4 (2) to pipe MSBuild19048
 (TID 58) 638382464259426351 +         0ms: Writing handshake part 5 (37605) to pipe MSBuild19048
 (TID 58) 638382464259426351 +         0ms: Writing handshake part 6 (1) to pipe MSBuild19048
 (TID 58) 638382464259426351 +         0ms: Reading handshake from pipe MSBuild19048
 (TID 58) 638382464259469645 +    4.3294ms: Successfully connected to pipe MSBuild19048...!
 (TID 58) 638382464259469645 +         0ms: Successfully connected to existed node 2 which is PID 19048
 (TID 32) 638384170727600570 +         0ms: Starting to acquire 1 new or existing node(s) to establish nodes from ID 2 to 2...
 (TID 32) 638384170727600570 +         0ms: Building handshake for node type X64, NodeReuse, (version 1): options 16777228.
 (TID 32) 638384170727600570 +         0ms: Handshake salt is 
 (TID 32) 638384170727600570 +         0ms: Tools directory root is C:\Program Files\Microsoft Visual Studio\2022\Community\MSBuild\Current\Bin
 (TID 32) 638384170727756978 +   15.6408ms: Attempting to connect to 1 existing processes 'MSBuild'...
 (TID 32) 638384170727756978 +         0ms: Trying to connect to existing process MSBuild with id 22876 to establish node 2...
 (TID 32) 638384170727756978 +         0ms: Attempting connect to PID 22876 with pipe MSBuild22876 with timeout 0 ms
 (TID 32) 638384170727756978 +         0ms: Writing handshake part 0 (16777228) to pipe MSBuild22876
 (TID 32) 638384170727756978 +         0ms: Writing handshake part 1 (-231540569) to pipe MSBuild22876
 (TID 32) 638384170727756978 +         0ms: Writing handshake part 2 (17) to pipe MSBuild22876
 (TID 32) 638384170727756978 +         0ms: Writing handshake part 3 (7) to pipe MSBuild22876
 (TID 32) 638384170727756978 +         0ms: Writing handshake part 4 (2) to pipe MSBuild22876
 (TID 32) 638384170727756978 +         0ms: Writing handshake part 5 (37605) to pipe MSBuild22876
 (TID 32) 638384170727756978 +         0ms: Writing handshake part 6 (1) to pipe MSBuild22876
 (TID 32) 638384170727756978 +         0ms: Reading handshake from pipe MSBuild22876
 (TID 32) 638384170727756978 +         0ms: Successfully connected to pipe MSBuild22876...!
 (TID 32) 638384170727756978 +         0ms: Successfully connected to existed node 2 which is PID 22876
 (TID 42) 638384170744306788 +  1654.981ms: Starting to acquire 1 new or existing node(s) to establish nodes from ID 2 to 2...
 (TID 42) 638384170744306788 +         0ms: Building handshake for node type X64, NodeReuse, (version 1): options 16777228.
 (TID 42) 638384170744306788 +         0ms: Handshake salt is 
 (TID 42) 638384170744306788 +         0ms: Tools directory root is C:\Program Files\Microsoft Visual Studio\2022\Community\MSBuild\Current\Bin
 (TID 42) 638384170745143196 +   83.6408ms: Attempting to connect to 1 existing processes 'MSBuild'...
 (TID 29) 638384170745143196 +         0ms: Trying to connect to existing process MSBuild with id 22876 to establish node 2...
 (TID 29) 638384170745143196 +         0ms: Attempting connect to PID 22876 with pipe MSBuild22876 with timeout 0 ms
 (TID 29) 638384170745772168 +   62.8972ms: Failed to connect to pipe MSBuild22876. The semaphore timeout period has expired.
 (TID 29) 638384170745772168 +         0ms: Could not connect to existing process, now creating a process...
 (TID 29) 638384170745772168 +         0ms: Launching node from C:\Program Files\Microsoft Visual Studio\2022\Community\MSBuild\Current\Bin\amd64\MSBuild.exe
 (TID 29) 638384170745839011 +    6.6843ms: Successfully launched C:\Program Files\Microsoft Visual Studio\2022\Community\MSBuild\Current\Bin\amd64\MSBuild.exe node with PID 20056
 (TID 29) 638384170745955559 +   11.6548ms: Attempting connect to PID 20056 with pipe MSBuild20056 with timeout 30000 ms
 (TID 29) 638384170747192046 +  123.6487ms: Writing handshake part 0 (16777228) to pipe MSBuild20056
 (TID 29) 638384170747192046 +         0ms: Writing handshake part 1 (-231540569) to pipe MSBuild20056
 (TID 29) 638384170747192046 +         0ms: Writing handshake part 2 (17) to pipe MSBuild20056
 (TID 29) 638384170747192046 +         0ms: Writing handshake part 3 (7) to pipe MSBuild20056
 (TID 29) 638384170747192046 +         0ms: Writing handshake part 4 (2) to pipe MSBuild20056
 (TID 29) 638384170747192046 +         0ms: Writing handshake part 5 (37605) to pipe MSBuild20056
 (TID 29) 638384170747192046 +         0ms: Writing handshake part 6 (1) to pipe MSBuild20056
