 (TID 5) 638367847796246380 +    0.9971ms: Starting to acquire 1 new or existing node(s) to establish nodes from ID 2 to 2...
 (TID 5) 638367847796256376 +    0.9996ms: Building handshake for node type X64, NodeReuse, (version 1): options 16777228.
 (TID 5) 638367847796256376 +         0ms: Handshake salt is 
 (TID 5) 638367847796266387 +    1.0011ms: Tools directory root is C:\Program Files\Microsoft Visual Studio\2022\Community\MSBuild\Current\Bin
 (TID 5) 638367847796345669 +    7.9282ms: Could not connect to existing process, now creating a process...
 (TID 5) 638367847796355665 +    0.9996ms: Launching node from C:\Program Files\Microsoft Visual Studio\2022\Community\MSBuild\Current\Bin\amd64\MSBuild.exe
 (TID 5) 638367847796452478 +    9.6813ms: Successfully launched C:\Program Files\Microsoft Visual Studio\2022\Community\MSBuild\Current\Bin\amd64\MSBuild.exe node with PID 6416
 (TID 5) 638367847796517692 +    6.5214ms: Attempting connect to PID 6416 with pipe MSBuild6416 with timeout 30000 ms
 (TID 5) 638367847797577372 +   105.968ms: Writing handshake part 0 (16777228) to pipe MSBuild6416
 (TID 5) 638367847797587393 +    1.0021ms: Writing handshake part 1 (-231540569) to pipe MSBuild6416
 (TID 5) 638367847797587393 +         0ms: Writing handshake part 2 (17) to pipe MSBuild6416
 (TID 5) 638367847797597467 +    1.0074ms: Writing handshake part 3 (7) to pipe MSBuild6416
 (TID 5) 638367847797597467 +         0ms: Writing handshake part 4 (2) to pipe MSBuild6416
 (TID 5) 638367847797607470 +    1.0003ms: Writing handshake part 5 (37605) to pipe MSBuild6416
 (TID 5) 638367847797607470 +         0ms: Writing handshake part 6 (14) to pipe MSBuild6416
 (TID 5) 638367847797617441 +    0.9971ms: Reading handshake from pipe MSBuild6416
 (TID 5) 638367847797683602 +    6.6161ms: Successfully connected to pipe MSBuild6416...!
 (TID 5) 638367847797683602 +         0ms: Successfully connected to created node 2 which is PID 6416
 (TID 8) 638367847903056358 +  10537.28ms: Starting to acquire 1 new or existing node(s) to establish nodes from ID 2 to 2...
 (TID 8) 638367847903071415 +    1.5057ms: Building handshake for node type X64, NodeReuse, (version 1): options 16777228.
 (TID 8) 638367847903071415 +         0ms: Handshake salt is 
 (TID 8) 638367847903071415 +         0ms: Tools directory root is C:\Program Files\Microsoft Visual Studio\2022\Community\MSBuild\Current\Bin
 (TID 8) 638367847903181797 +   11.0382ms: Attempting to connect to 1 existing processes 'MSBuild'...
 (TID 8) 638367847903191867 +     1.007ms: Trying to connect to existing process MSBuild with id 6416 to establish node 2...
 (TID 8) 638367847903191867 +         0ms: Attempting connect to PID 6416 with pipe MSBuild6416 with timeout 0 ms
 (TID 8) 638367847903201859 +    0.9992ms: Writing handshake part 0 (16777228) to pipe MSBuild6416
 (TID 8) 638367847903211866 +    1.0007ms: Writing handshake part 1 (-231540569) to pipe MSBuild6416
 (TID 8) 638367847903211866 +         0ms: Writing handshake part 2 (17) to pipe MSBuild6416
 (TID 8) 638367847903221865 +    0.9999ms: Writing handshake part 3 (7) to pipe MSBuild6416
 (TID 8) 638367847903221865 +         0ms: Writing handshake part 4 (2) to pipe MSBuild6416
 (TID 8) 638367847903231859 +    0.9994ms: Writing handshake part 5 (37605) to pipe MSBuild6416
