 (TID 76) 638367602336029714 +    7.5078ms: Starting to acquire 1 new or existing node(s) to establish nodes from ID 2 to 2...
 (TID 13) 638367603808789599 +         0ms: Tools directory root is C:\Program Files\Microsoft Visual Studio\2022\Community\MSBuild\Current\Bin
 (TID 13) 638367603808903272 +   11.3673ms: Attempting to connect to 1 existing processes 'MSBuild'...
 (TID 13) 638367603808918374 +    1.5102ms: Trying to connect to existing process MSBuild with id 25272 to establish node 2...
 (TID 13) 638367603808925469 +    0.7095ms: Attempting connect to PID 25272 with pipe MSBuild25272 with timeout 0 ms
 (TID 13) 638367603808925469 +         0ms: Writing handshake part 0 (16777228) to pipe MSBuild25272
 (TID 13) 638367603808938173 +    1.2704ms: Writing handshake part 1 (-231540569) to pipe MSBuild25272
 (TID 13) 638367603808948261 +    1.0088ms: Writing handshake part 2 (17) to pipe MSBuild25272
 (TID 13) 638367603808948261 +         0ms: Writing handshake part 3 (7) to pipe MSBuild25272
 (TID 13) 638367603808962312 +    1.4051ms: Writing handshake part 4 (2) to pipe MSBuild25272
 (TID 13) 638367603808970786 +    0.8474ms: Writing handshake part 5 (37605) to pipe MSBuild25272
 (TID 13) 638367603808970786 +         0ms: Writing handshake part 6 (14) to pipe MSBuild25272
 (TID 13) 638367603808980486 +      0.97ms: Reading handshake from pipe MSBuild25272
 (TID 13) 638367603809140582 +   16.0096ms: Successfully connected to pipe MSBuild25272...!
 (TID 13) 638367603809140582 +         0ms: Successfully connected to existed node 2 which is PID 25272
 (TID 74) 638367631424830754 +   2761569ms: Starting to acquire 1 new or existing node(s) to establish nodes from ID 2 to 2...
 (TID 74) 638367631424898306 +    6.7552ms: Building handshake for node type X64, NodeReuse, (version 1): options 16777228.
 (TID 74) 638367631424921170 +    2.2864ms: Handshake salt is 
 (TID 74) 638367631424926586 +    0.5416ms: Tools directory root is C:\Program Files\Microsoft Visual Studio\2022\Community\MSBuild\Current\Bin
 (TID 74) 638367631425105041 +   17.8455ms: Could not connect to existing process, now creating a process...
 (TID 74) 638367631425105041 +         0ms: Launching node from C:\Program Files\Microsoft Visual Studio\2022\Community\MSBuild\Current\Bin\amd64\MSBuild.exe
 (TID 74) 638367631425326916 +   22.1875ms: Successfully launched C:\Program Files\Microsoft Visual Studio\2022\Community\MSBuild\Current\Bin\amd64\MSBuild.exe node with PID 14292
 (TID 74) 638367631425459177 +   13.2261ms: Attempting connect to PID 14292 with pipe MSBuild14292 with timeout 30000 ms
 (TID 74) 638367631428049525 +  259.0348ms: Writing handshake part 0 (16777228) to pipe MSBuild14292
 (TID 74) 638367631428062261 +    1.2736ms: Writing handshake part 1 (-231540569) to pipe MSBuild14292
 (TID 74) 638367631428062261 +         0ms: Writing handshake part 2 (17) to pipe MSBuild14292
 (TID 74) 638367631428083824 +    2.1563ms: Writing handshake part 3 (7) to pipe MSBuild14292
 (TID 74) 638367631428083824 +         0ms: Writing handshake part 4 (2) to pipe MSBuild14292
 (TID 74) 638367631428083824 +         0ms: Writing handshake part 5 (37605) to pipe MSBuild14292
 (TID 74) 638367631428083824 +         0ms: Writing handshake part 6 (14) to pipe MSBuild14292
 (TID 74) 638367631428083824 +         0ms: Reading handshake from pipe MSBuild14292
 (TID 74) 638367631428180828 +    9.7004ms: Successfully connected to pipe MSBuild14292...!
 (TID 74) 638367631428180828 +         0ms: Successfully connected to created node 2 which is PID 14292
 (TID 111) 638367632383995894 +  95581.51ms: Starting to acquire 1 new or existing node(s) to establish nodes from ID 2 to 2...
 (TID 111) 638367632383995894 +         0ms: Building handshake for node type X64, NodeReuse, (version 1): options 16777228.
 (TID 111) 638367632383995894 +         0ms: Handshake salt is 
 (TID 111) 638367632383995894 +         0ms: Tools directory root is C:\Program Files\Microsoft Visual Studio\2022\Community\MSBuild\Current\Bin
 (TID 111) 638367632384156621 +   16.0727ms: Attempting to connect to 1 existing processes 'MSBuild'...
 (TID 111) 638367632384231122 +    7.4501ms: Trying to connect to existing process MSBuild with id 14292 to establish node 2...
 (TID 111) 638367632384231122 +         0ms: Attempting connect to PID 14292 with pipe MSBuild14292 with timeout 0 ms
 (TID 111) 638367632384231122 +         0ms: Writing handshake part 0 (16777228) to pipe MSBuild14292
 (TID 111) 638367632384231122 +         0ms: Writing handshake part 1 (-231540569) to pipe MSBuild14292
 (TID 111) 638367632384231122 +         0ms: Writing handshake part 2 (17) to pipe MSBuild14292
 (TID 111) 638367632384231122 +         0ms: Writing handshake part 3 (7) to pipe MSBuild14292
 (TID 111) 638367632384231122 +         0ms: Writing handshake part 4 (2) to pipe MSBuild14292
 (TID 111) 638367632384231122 +         0ms: Writing handshake part 5 (37605) to pipe MSBuild14292
 (TID 111) 638367632384231122 +         0ms: Writing handshake part 6 (14) to pipe MSBuild14292
 (TID 111) 638367632384231122 +         0ms: Reading handshake from pipe MSBuild14292
 (TID 111) 638367632384316216 +    8.5094ms: Successfully connected to pipe MSBuild14292...!
 (TID 111) 638367632384316216 +         0ms: Successfully connected to existed node 2 which is PID 14292
 (TID 87) 638367633759467532 +  137515.1ms: Starting to acquire 1 new or existing node(s) to establish nodes from ID 2 to 2...
 (TID 87) 638367633759473794 +    0.6262ms: Building handshake for node type X64, NodeReuse, (version 1): options 16777228.
 (TID 87) 638367633759473794 +         0ms: Handshake salt is 
 (TID 87) 638367633759488868 +    1.5074ms: Tools directory root is C:\Program Files\Microsoft Visual Studio\2022\Community\MSBuild\Current\Bin
 (TID 87) 638367633759610023 +   12.1155ms: Attempting to connect to 1 existing processes 'MSBuild'...
 (TID 87) 638367633759610023 +         0ms: Trying to connect to existing process MSBuild with id 14292 to establish node 2...
 (TID 87) 638367633759610023 +         0ms: Attempting connect to PID 14292 with pipe MSBuild14292 with timeout 0 ms
 (TID 87) 638367633759628541 +    1.8518ms: Writing handshake part 0 (16777228) to pipe MSBuild14292
 (TID 87) 638367633759642227 +    1.3686ms: Writing handshake part 1 (-231540569) to pipe MSBuild14292
 (TID 87) 638367633759642227 +         0ms: Writing handshake part 2 (17) to pipe MSBuild14292
 (TID 87) 638367633759642227 +         0ms: Writing handshake part 3 (7) to pipe MSBuild14292
 (TID 87) 638367633759665923 +    2.3696ms: Writing handshake part 4 (2) to pipe MSBuild14292
 (TID 87) 638367633759665923 +         0ms: Writing handshake part 5 (37605) to pipe MSBuild14292
 (TID 87) 638367633759680765 +    1.4842ms: Writing handshake part 6 (14) to pipe MSBuild14292
 (TID 87) 638367633759688395 +     0.763ms: Reading handshake from pipe MSBuild14292
 (TID 87) 638367633759697895 +      0.95ms: Successfully connected to pipe MSBuild14292...!
 (TID 87) 638367633759774573 +    7.6678ms: Successfully connected to existed node 2 which is PID 14292
 (TID 155) 638367664828116465 +   3106834ms: Starting to acquire 1 new or existing node(s) to establish nodes from ID 2 to 2...
 (TID 155) 638367664828116465 +         0ms: Building handshake for node type X64, NodeReuse, (version 1): options 16777228.
 (TID 155) 638367664828116465 +         0ms: Handshake salt is 
 (TID 155) 638367664828116465 +         0ms: Tools directory root is C:\Program Files\Microsoft Visual Studio\2022\Community\MSBuild\Current\Bin
 (TID 155) 638367664828116465 +         0ms: Could not connect to existing process, now creating a process...
 (TID 155) 638367664828116465 +         0ms: Launching node from C:\Program Files\Microsoft Visual Studio\2022\Community\MSBuild\Current\Bin\amd64\MSBuild.exe
 (TID 155) 638367664828342513 +   22.6048ms: Successfully launched C:\Program Files\Microsoft Visual Studio\2022\Community\MSBuild\Current\Bin\amd64\MSBuild.exe node with PID 13072
 (TID 155) 638367664828454538 +   11.2025ms: Attempting connect to PID 13072 with pipe MSBuild13072 with timeout 30000 ms
 (TID 155) 638367664829724631 +  127.0093ms: Writing handshake part 0 (16777228) to pipe MSBuild13072
 (TID 155) 638367664829738617 +    1.3986ms: Writing handshake part 1 (-231540569) to pipe MSBuild13072
 (TID 155) 638367664829738617 +         0ms: Writing handshake part 2 (17) to pipe MSBuild13072
 (TID 155) 638367664829738617 +         0ms: Writing handshake part 3 (7) to pipe MSBuild13072
 (TID 155) 638367664829748650 +    1.0033ms: Writing handshake part 4 (2) to pipe MSBuild13072
 (TID 155) 638367664829748650 +         0ms: Writing handshake part 5 (37605) to pipe MSBuild13072
 (TID 155) 638367664829758635 +    0.9985ms: Writing handshake part 6 (14) to pipe MSBuild13072
 (TID 155) 638367664829758635 +         0ms: Reading handshake from pipe MSBuild13072
 (TID 155) 638367664829820636 +    6.2001ms: Successfully connected to pipe MSBuild13072...!
 (TID 155) 638367664829820636 +         0ms: Successfully connected to created node 2 which is PID 13072
 (TID 152) 638367667747245830 +  291742.5ms: Starting to acquire 1 new or existing node(s) to establish nodes from ID 2 to 2...
 (TID 152) 638367667747245830 +         0ms: Building handshake for node type X64, NodeReuse, (version 1): options 16777228.
 (TID 152) 638367667747245830 +         0ms: Handshake salt is 
 (TID 152) 638367667747245830 +         0ms: Tools directory root is C:\Program Files\Microsoft Visual Studio\2022\Community\MSBuild\Current\Bin
 (TID 152) 638367667747343131 +    9.7301ms: Attempting to connect to 1 existing processes 'MSBuild'...
 (TID 152) 638367667747343131 +         0ms: Trying to connect to existing process MSBuild with id 13072 to establish node 2...
 (TID 152) 638367667747343131 +         0ms: Attempting connect to PID 13072 with pipe MSBuild13072 with timeout 0 ms
 (TID 152) 638367667747343131 +         0ms: Writing handshake part 0 (16777228) to pipe MSBuild13072
 (TID 152) 638367667747343131 +         0ms: Writing handshake part 1 (-231540569) to pipe MSBuild13072
 (TID 152) 638367667747343131 +         0ms: Writing handshake part 2 (17) to pipe MSBuild13072
 (TID 152) 638367667747343131 +         0ms: Writing handshake part 3 (7) to pipe MSBuild13072
 (TID 152) 638367667747343131 +         0ms: Writing handshake part 4 (2) to pipe MSBuild13072
 (TID 152) 638367667747343131 +         0ms: Writing handshake part 5 (37605) to pipe MSBuild13072
 (TID 152) 638367667747343131 +         0ms: Writing handshake part 6 (14) to pipe MSBuild13072
 (TID 152) 638367667747343131 +         0ms: Reading handshake from pipe MSBuild13072
 (TID 152) 638367667747442709 +    9.9578ms: Successfully connected to pipe MSBuild13072...!
 (TID 152) 638367667747442709 +         0ms: Successfully connected to existed node 2 which is PID 13072
